"dive number","date","time","sample time (min)","sample depth (m)","sample temperature (C)","sample pressure (bar)","sample heartrate"
"22","2025-12-25","15:47:00","14:00","18","28.9",,
"22","2025-12-25","15:47:00","14:05","17.7",,,
"22","2025-12-25","15:47:00","14:10","17.7","28.8",,
"22","2025-12-25","15:47:00","14:15","17.5","28.9",,
"22","2025-12-25","15:47:00","14:20","17.4",,,
"22","2025-12-25","15:47:00","14:25","18",,,
"22","2025-12-25","15:47:00","14:30","18.3",,,
"22","2025-12-25","15:47:00","14:35","18.3",,,
"22","2025-12-25","15:47:00","14:40","18.3",,,
"22","2025-12-25","15:47:00","14:45","18.4",,,
"22","2025-12-25","15:47:00","14:50","18.5",,,
"22","2025-12-25","15:47:00","14:55","18.4","28.8",,
"22","2025-12-25","15:47:00","15:00","18.2","28.9",,
"22","2025-12-25","15:47:00","15:05","18.1","28.8",,
"22","2025-12-25","15:47:00","15:10","18","28.9",,
"22","2025-12-25","15:47:00","15:15","18",,,
"22","2025-12-25","15:47:00","15:20","18.2",,,
"22","2025-12-25","15:47:00","15:25","18","28.8",,
"22","2025-12-25","15:47:00","15:30","17.9","28.9",,
"22","2025-12-25","15:47:00","15:35","17.6",,,
"22","2025-12-25","15:47:00","15:40","17.5",,,
"22","2025-12-25","15:47:00","15:45","17.6","28.8",,
"22","2025-12-25","15:47:00","15:50","17.4","28.9",,
"22","2025-12-25","15:47:00","15:55","17.3",,,
"22","2025-12-25","15:47:00","16:00","17.1",,,
"22","2025-12-25","15:47:00","16:05","17.2","28.8",,
"22","2025-12-25","15:47:00","16:10","17.3",,,
"22","2025-12-25","15:47:00","16:15","17.3","28.9",,
"22","2025-12-25","15:47:00","16:20","17.1",,,
"22","2025-12-25","15:47:00","16:25","17.1","28.8",,
"22","2025-12-25","15:47:00","16:30","17.2",,,
"22","2025-12-25","15:47:00","16:35","16.9",,,
"22","2025-12-25","15:47:00","16:40","16.9","28.9",,
"22","2025-12-25","15:47:00","16:45","17","28.8",,
"22","2025-12-25","15:47:00","16:50","17.2",,,
"22","2025-12-25","15:47:00","16:55","17.4",,,
"22","2025-12-25","15:47:00","17:00","17.4",,,
"22","2025-12-25","15:47:00","17:05","17.7",,,
"22","2025-12-25","15:47:00","17:10","17.9",,,
"22","2025-12-25","15:47:00","17:15","17.7",,,
"22","2025-12-25","15:47:00","17:20","17.9",,,
"22","2025-12-25","15:47:00","17:25","18.1",,,
"22","2025-12-25","15:47:00","17:30","18.2",,,
"22","2025-12-25","15:47:00","17:35","18.3",,,
"22","2025-12-25","15:47:00","17:40","18.4",,,
"22","2025-12-25","15:47:00","17:45","18.5",,,
"22","2025-12-25","15:47:00","17:50","18.8",,,
"22","2025-12-25","15:47:00","17:55","18.7",,,
"22","2025-12-25","15:47:00","18:00","18.7",,,
"22","2025-12-25","15:47:00","18:05","18.6",,,
"22","2025-12-25","15:47:00","18:10","19",,,
"22","2025-12-25","15:47:00","18:15","19.5",,,
"22","2025-12-25","15:47:00","18:20","19.3",,,
"22","2025-12-25","15:47:00","18:25","20.1",,,
"22","2025-12-25","15:47:00","18:30","19.9",,,
"22","2025-12-25","15:47:00","18:35","19.7",,,
"22","2025-12-25","15:47:00","18:40","20",,,
"22","2025-12-25","15:47:00","18:45","20",,,
"22","2025-12-25","15:47:00","18:50","19.8",,,
"22","2025-12-25","15:47:00","18:55","19.8",,,
"22","2025-12-25","15:47:00","19:00","19.4",,,
"22","2025-12-25","15:47:00","19:05","19.3",,,
"22","2025-12-25","15:47:00","19:10","19.1",,,
"22","2025-12-25","15:47:00","19:15","18.7",,,
"22","2025-12-25","15:47:00","19:20","18.7",,,
"22","2025-12-25","15:47:00","19:25","18.3",,,
"22","2025-12-25","15:47:00","19:30","18",,,
